id,que,twi_id,retwi,fav,desc,imgurl
474,edwardburnejones,913670029249597440,31,0,RT @ArtGuideAlex: Saint Michael for #Michaelmas #EdwardBurneJones #WilliamMorris #StainedGlass https://t.co/6pJsX7mW8U,https://pbs.twimg.com/media/DK34wsvXUAAzIlR.jpg
475,edwardburnejones,913663388718333952,31,0,RT @ArtGuideAlex: Saint Michael for #Michaelmas #EdwardBurneJones #WilliamMorris #StainedGlass https://t.co/6pJsX7mW8U,https://pbs.twimg.com/media/DK34wsvXUAAzIlR.jpg
476,edwardburnejones,913662256184926208,31,0,RT @ArtGuideAlex: Saint Michael for #Michaelmas #EdwardBurneJones #WilliamMorris #StainedGlass https://t.co/6pJsX7mW8U,https://pbs.twimg.com/media/DK34wsvXUAAzIlR.jpg
477,edwardburnejones,913659820762451968,31,50,Saint Michael for #Michaelmas #EdwardBurneJones #WilliamMorris #StainedGlass https://t.co/6pJsX7mW8U,https://pbs.twimg.com/media/DK34wsvXUAAzIlR.jpg
478,edwardburnejones,913328953426890752,0,0,Edward Burne-Jones  The new collection of Creative Photo #18 by #hanamizukibcn #paris #edwardburnejones @MuseeOrsay https://t.co/Rfh4OGjRpR,https://pbs.twimg.com/media/DKzL1RCX0AAjAWu.jpg
479,emileclaus,912947836781826049,0,0,"#EmileClaus - Ampelio, old fisherman of Bordighera #ArtLovers https://t.co/WX1MvX4WdA",https://pbs.twimg.com/media/DKtxNoEXkAAYhy_.jpg
480,emilycarr,915259533911629824,2,0,RT @FitzWhits: Stop by the #HeavyHitters exhibit at @theRMG and check out @IngridRuthigs poem from #ThisBeing  next to #EmilyCarr’s #WoodI…,
481,emilycarr,915243698010587137,2,0,RT @FitzWhits: Stop by the #HeavyHitters exhibit at @theRMG and check out @IngridRuthigs poem from #ThisBeing  next to #EmilyCarr’s #WoodI…,
482,emilycarr,915200629638877184,2,3,Stop by the #HeavyHitters exhibit at @theRMG and check out @IngridRuthigs poem from #ThisBeing  next to #EmilyCarr… https://t.co/yBA3WjxAoK,
483,emilycarr,915098287002316800,0,0,The latest The Remigius Isworo Daily! https://t.co/sLuS0m5g5o Thanks to @bayoewebid #emilycarr #aggv,
484,emilycarr,915061327198146560,0,0,"Vancouver Island, Through an Artist’s Eyes via @NYTimes #canada #emilycarr #vancouverisland #art #painting  https://t.co/weLEmwnilH",
485,emilycarr,915050444447199233,0,0,"❤️ Emily Carr ""Vancouver Island, Through an Artist’s Eyes"" via @nytimes #emilycarr  https://t.co/Wb40sTtXOn",
486,emilycarr,915034363045093376,3,0,"RT @artgalleryvic: Vancouver Island, Through an Artist’s Eyes https://t.co/TW2hd26rzJ #EmilyCarr #AGGV",
487,emilycarr,915019520766439424,1,0,"RT @OrcaCedarbough: Vancouver Island, Through an Artist’s Eyes https://t.co/A9YZdFaLd2 #OldGrowth #VancouverIsland #EndOldGrowthLogging #Em…",
488,emilycarr,915017601184538624,1,2,"Vancouver Island, Through an Artist’s Eyes https://t.co/A9YZdFaLd2 #OldGrowth #VancouverIsland #EndOldGrowthLogging #EmilyCarr #yyj",
489,emilycarr,914999925284388865,0,1,"#VancouverIsland, Through an Artist’s Eyes https://t.co/DeWfQISBOI #EmilyCarr #Canada #BritishColumbia #art #painting",
490,emilycarr,914992234352668673,0,1,"Vancouver Island, Through an Artist’s Eyes #yyj #EmilyCarr https://t.co/QKiH7s53wx",
491,emilycarr,914976796294053888,3,0,"RT @artgalleryvic: Vancouver Island, Through an Artist’s Eyes https://t.co/TW2hd26rzJ #EmilyCarr #AGGV",
492,emilycarr,914968817482162179,0,0,"“Nothing ever, ever stands still, and we never, never catch up.” #EmilyCarr and #vancouverisland:… https://t.co/4lpHbFcbHS",
493,emilycarr,914931894717784064,0,1,"Right on our doorstep. Vancouver Island, through artist Emily Carrs eyes. #vancouverisland #emilycarr #travel  https://t.co/QtqKMNkSbF",
494,emilycarr,914931799817543680,2,0,RT @mtromphoover: The @nytimes has published a beautiful piece on #EmilyCarr + the south coast #vanisle wilderness that inspired her: https…,
495,emilycarr,914924112803270656,0,0,"Vancouver Island, Through an Artist’s Eyes via @NYTimes #emilycarr  https://t.co/MLwOv6MIcd",
496,emilycarr,914922143460265984,0,0,"""Revered in BC?"" No. Revered _across Canada_. - Vancouver Island, Through an Artist’s Eyes https://t.co/DyejpqhNsn #EmilyCarr",
497,emilycarr,914909061581225984,2,0,RT @mtromphoover: The @nytimes has published a beautiful piece on #EmilyCarr + the south coast #vanisle wilderness that inspired her: https…,
498,emilycarr,914908686128095232,2,5,The @nytimes has published a beautiful piece on #EmilyCarr + the south coast #vanisle wilderness that inspired her: https://t.co/HCeVtN2VbB,
499,emilycarr,914893150807777280,3,0,"RT @artgalleryvic: Vancouver Island, Through an Artist’s Eyes https://t.co/TW2hd26rzJ #EmilyCarr #AGGV",
500,emilycarr,914891628191481856,3,3,"Vancouver Island, Through an Artist’s Eyes https://t.co/TW2hd26rzJ #EmilyCarr #AGGV",
501,emilycarr,914873702621249536,0,6,Yes. Nothing like it. #yyj #explorevictoria #emilycarr @artgalleryvic @WildRenfrew @TourismVI https://t.co/XhbRilcRMU,
502,emilycarr,914819915307261953,0,0,@_emilycarr_ Lol why do you remember that? And alone is still my favorite way to watch a scary movie.,
503,emilycarr,914813594843348995,0,1,"#VancouverIsland, Through an #Artist’s Eyes #UnitedStates #Victoria #Victoria #EmilyCarr #BritishColumbia… https://t.co/OSpvm9pDx1",
504,emilycarr,914278640749125633,0,2,Enjoyed #MonetSecretGarden today but loved #EmilyCarr #IntoTheForest https://t.co/K3AydDRPay,
505,emilycarr,914269846522621952,1,0,RT @KazMatsubara: With Kim Dorland🤗 #記念写真  #kimdorland #oil #painting #canvas #emilycarr #campas #passion #Vancouver #ilfe https://t.co/SPs…,
506,emilycarr,914267736225779712,1,3,With Kim Dorland🤗 #記念写真  #kimdorland #oil #painting #canvas #emilycarr #campas #passion #Vancouver #ilfe… https://t.co/ocZQvOpZHu,
507,emilycarr,913894887182893056,0,2,"""Scorned as timber, beloved of the sky.""   Best painting title ever. #EmilyCarr @VanArtGallery https://t.co/NJzNvXQlas",https://pbs.twimg.com/media/DK7OjT4UMAAztY2.jpg
508,emilycarr,913784459500986369,0,3,Just finished and loved Kit Pearsons most recent book A Day of Signs and Wonders featuring #EmilyCarr from @gvpl… https://t.co/QRKDd7ygEg,
509,emilycarr,913589219162865664,0,2,Standing room only at The Economy of Painting Reflections on the Paticular Value Form of the Canvas. #EmilyCarr https://t.co/BMieAR0jUg,https://pbs.twimg.com/media/DK24i70UMAIPQxo.jpg
510,emilycarr,913445149061128192,1,0,"RT @IngridRuthig: ""Crown Land"" poem alongside #EmilyCarrs ""Wood Interior"" in @theRMGs current show ""Heavy Hitters""! #DurhamReachArtists #…",
511,emilycarr,913444606443950080,1,3,"""Crown Land"" poem alongside #EmilyCarrs ""Wood Interior"" in @theRMGs current show ""Heavy Hitters""!… https://t.co/VuncLXkgMM",
512,emilycarr,913412181244432389,0,0,@chrissyteigen @_emilycarr_ did you get it? 😂,
513,emilycarr,913076466568585216,0,1,"Its #NationalTreeDay!  Whats your favourite tree painting? Love the rich colour in #EmilyCarrs Red Cedar, 1931 https://t.co/0tRsYL3nvc",https://pbs.twimg.com/media/DKvmJGZW0AE-d3i.jpg
514,emilycarr,912444032353173506,0,0,My favorite #emilycarr painting called #grey currently on showcase at the #vancouverartgallery… https://t.co/CqjxEC5eLd,
515,georgesseurat,914917782638166017,0,3,Rue St. Vincent in Spring #arthistory #georgesseurat https://t.co/ZClrLfU8uO,https://pbs.twimg.com/media/DLJw35tXkAACfq8.jpg
516,georgesseurat,914886914360135680,0,2,"Hospice and Lighthouse, Honfleur https://t.co/bJqJ9KGKKD #arthistory #georgesseurat https://t.co/p4cz7pOdip",https://pbs.twimg.com/media/DLJUzJbW0AAeknw.jpg
517,georgesseurat,914875846179123200,0,2,Georges Seurat @artistseurat #georgesseurat #fineart https://t.co/h75J7raeFz,https://pbs.twimg.com/media/DLJKuBoVwAAwyRj.jpg
518,georgesseurat,914869490948730880,2,0,RT @artistseurat: A house between trees #seurat #georgesseurat https://t.co/0lsaoxIRs0,https://pbs.twimg.com/media/DK4XtcFW4AEehtz.jpg
519,georgesseurat,914718340333162497,2,0,RT @artistseurat: The cart or the horse hauler #fineart #georgesseurat https://t.co/PSEeT4QLKT,https://pbs.twimg.com/media/DLFZ1bCXcAQ_XZi.jpg
520,georgesseurat,914679219665465344,1,0,RT @met_eupaintings: Circus Sideshow (Parade de cirque) by Georges Seurat https://t.co/Rs2vlO3aFm #metmuseum #georgesseurat https://t.co/CP…,
521,georgesseurat,914610976623927296,2,5,The cart or the horse hauler #fineart #georgesseurat https://t.co/PSEeT4QLKT,https://pbs.twimg.com/media/DLFZ1bCXcAQ_XZi.jpg
522,georgesseurat,914548435407265792,1,0,RT @artistseurat: Farm Women at Work #pointillism #georgesseurat https://t.co/YKYTOTV9Nu,https://pbs.twimg.com/media/DLEd0vNXkAEcXtb.jpg
523,georgesseurat,914544993355882496,1,3,Farm Women at Work #pointillism #georgesseurat https://t.co/YKYTOTV9Nu,https://pbs.twimg.com/media/DLEd0vNXkAEcXtb.jpg
524,georgesseurat,914535899555282945,1,0,RT @opentdb: zanne or 🇩 #GeorgesSeurat?,
525,georgesseurat,914532415418372096,7,0,RT @artistseurat: Low Tide at Grandcamp #georgesseurat #pointillism https://t.co/qaNFOgXqiU,https://pbs.twimg.com/media/DK0vLTxW0AUblL8.jpg
526,georgesseurat,914529545973387264,1,0,zanne or 🇩 #GeorgesSeurat?,
527,georgesseurat,914464477621387265,4,0,RT @artistseurat: The away Samson in Grandcamp #arthistory #georgesseurat https://t.co/8fnEwOHdvo,https://pbs.twimg.com/media/DLAI46DWsAAeZDF.jpg
528,georgesseurat,914459087953289216,4,0,RT @artistseurat: The away Samson in Grandcamp #arthistory #georgesseurat https://t.co/8fnEwOHdvo,https://pbs.twimg.com/media/DLAI46DWsAAeZDF.jpg
529,georgesseurat,914459068445552640,4,0,"RT @artistseurat: View of Le Crotoy, from Upstream #pointillism #georgesseurat https://t.co/m4XhhR0oCK",https://pbs.twimg.com/media/DLCZgMVXUAAo4cv.jpg
530,georgesseurat,914437016091332609,4,0,RT @artistseurat: The Painter #georgesseurat #arthistory https://t.co/OiKRiOLhXg,https://pbs.twimg.com/media/DKhJ3MGXcAAtjI_.jpg
531,georgesseurat,914418125491367936,4,0,"RT @artistseurat: View of Le Crotoy, from Upstream #pointillism #georgesseurat https://t.co/m4XhhR0oCK",https://pbs.twimg.com/media/DLCZgMVXUAAo4cv.jpg
532,georgesseurat,914408776093929472,4,0,"RT @artistseurat: View of Le Crotoy, from Upstream #pointillism #georgesseurat https://t.co/m4XhhR0oCK",https://pbs.twimg.com/media/DLCZgMVXUAAo4cv.jpg
533,georgesseurat,914399505080037376,4,7,"View of Le Crotoy, from Upstream #pointillism #georgesseurat https://t.co/m4XhhR0oCK",https://pbs.twimg.com/media/DLCZgMVXUAAo4cv.jpg
534,georgesseurat,914371260100022273,1,2,"Poseur standing, front view, study for ""Les poseuses"" #georgesseurat #arthistory https://t.co/IBPgW5JZcc",https://pbs.twimg.com/media/DLB_0JTW4AERGKm.jpg
535,georgesseurat,914271680335273984,4,0,RT @artistseurat: The away Samson in Grandcamp #arthistory #georgesseurat https://t.co/8fnEwOHdvo,https://pbs.twimg.com/media/DLAI46DWsAAeZDF.jpg
536,georgesseurat,914241079905361920,4,0,RT @artistseurat: The away Samson in Grandcamp #arthistory #georgesseurat https://t.co/8fnEwOHdvo,https://pbs.twimg.com/media/DLAI46DWsAAeZDF.jpg
537,georgesseurat,914240500143673344,4,9,The away Samson in Grandcamp #arthistory #georgesseurat https://t.co/8fnEwOHdvo,https://pbs.twimg.com/media/DLAI46DWsAAeZDF.jpg
538,georgesseurat,914149972421079041,1,0,RT @artistseurat: Angelica at the rock (After ingres) #fineart #georgesseurat https://t.co/PnZjmFvwht,https://pbs.twimg.com/media/DKqmrqOW4AAT1MH.jpg
539,georgesseurat,914015635147034624,2,0,RT @artistseurat: #arthistory #georgesseurat https://t.co/D4fw9Pfuhf,https://pbs.twimg.com/media/DK6EtVjWsAAcZv1.jpg
540,georgesseurat,913948784022999040,5,0,RT @artistseurat: The Circus #seurat #georgesseurat https://t.co/DQruQ3M2xc,https://pbs.twimg.com/media/DKuhgCmW0AEZrlE.jpg
541,georgesseurat,913902590101991426,8,0,RT @Natydrawings2: #todaysdrawing🎨  水曜日 Attempt after #georgesseurat Femme assise bas (1883) ©ngp #Creativity is #intelligence having fun-…,
542,georgesseurat,913847298488176640,0,0,detail Le Chahut #GeorgesSeurat #NeoImpressionist #pointilist #art #detailsanddots #KröllerMüller #TheNetherlands… https://t.co/B4uG2qXRpa,
543,georgesseurat,913824321386270722,10,0,"RT @_LouisQc: #GeorgesSeurat "" Baigneurs à Asnières "" 1883 https://t.co/1sd6p25W6J",https://pbs.twimg.com/media/DK0kTCLU8AAo9wq.jpg
544,georgesseurat,913818507955130368,4,0,RT @artistseurat: The Painter #georgesseurat #arthistory https://t.co/OiKRiOLhXg,https://pbs.twimg.com/media/DKhJ3MGXcAAtjI_.jpg
545,georgesseurat,913814240963768320,2,0,RT @artistseurat: #arthistory #georgesseurat https://t.co/D4fw9Pfuhf,https://pbs.twimg.com/media/DK6EtVjWsAAcZv1.jpg
546,georgesseurat,913813702679433216,2,4,#arthistory #georgesseurat https://t.co/D4fw9Pfuhf,https://pbs.twimg.com/media/DK6EtVjWsAAcZv1.jpg
547,georgesseurat,913693845807878144,2,7,A house between trees #seurat #georgesseurat https://t.co/0lsaoxIRs0,https://pbs.twimg.com/media/DK4XtcFW4AEehtz.jpg
548,georgesseurat,913650048868786176,7,0,RT @artistseurat: Low Tide at Grandcamp #georgesseurat #pointillism https://t.co/qaNFOgXqiU,https://pbs.twimg.com/media/DK0vLTxW0AUblL8.jpg
549,georgesseurat,913617897456418816,7,0,RT @artistseurat: Low Tide at Grandcamp #georgesseurat #pointillism https://t.co/qaNFOgXqiU,https://pbs.twimg.com/media/DK0vLTxW0AUblL8.jpg
550,georgesseurat,913546907926056960,5,0,RT @artistseurat: The Circus #seurat #georgesseurat https://t.co/DQruQ3M2xc,https://pbs.twimg.com/media/DKuhgCmW0AEZrlE.jpg
551,georgesseurat,913545932679077889,5,0,RT @artistseurat: The Circus #seurat #georgesseurat https://t.co/DQruQ3M2xc,https://pbs.twimg.com/media/DKuhgCmW0AEZrlE.jpg
552,georgesseurat,913517350439325701,7,0,RT @artistseurat: Low Tide at Grandcamp #georgesseurat #pointillism https://t.co/qaNFOgXqiU,https://pbs.twimg.com/media/DK0vLTxW0AUblL8.jpg
553,georgesseurat,913503750261760000,10,0,"RT @_LouisQc: #GeorgesSeurat "" Baigneurs à Asnières "" 1883 https://t.co/1sd6p25W6J",https://pbs.twimg.com/media/DK0kTCLU8AAo9wq.jpg
554,georgesseurat,913499510386573312,7,0,RT @artistseurat: Low Tide at Grandcamp #georgesseurat #pointillism https://t.co/qaNFOgXqiU,https://pbs.twimg.com/media/DK0vLTxW0AUblL8.jpg
555,georgesseurat,913495323921788929,10,0,"RT @_LouisQc: #GeorgesSeurat "" Baigneurs à Asnières "" 1883 https://t.co/1sd6p25W6J",https://pbs.twimg.com/media/DK0kTCLU8AAo9wq.jpg
556,georgesseurat,913485090952548352,10,0,"RT @_LouisQc: #GeorgesSeurat "" Baigneurs à Asnières "" 1883 https://t.co/1sd6p25W6J",https://pbs.twimg.com/media/DK0kTCLU8AAo9wq.jpg
557,georgesseurat,913476227184381952,10,0,"RT @_LouisQc: #GeorgesSeurat "" Baigneurs à Asnières "" 1883 https://t.co/1sd6p25W6J",https://pbs.twimg.com/media/DK0kTCLU8AAo9wq.jpg
558,georgesseurat,913475517742972928,10,0,"RT @_LouisQc: #GeorgesSeurat "" Baigneurs à Asnières "" 1883 https://t.co/1sd6p25W6J",https://pbs.twimg.com/media/DK0kTCLU8AAo9wq.jpg
559,georgesseurat,913463222908456960,10,0,"RT @_LouisQc: #GeorgesSeurat "" Baigneurs à Asnières "" 1883 https://t.co/1sd6p25W6J",https://pbs.twimg.com/media/DK0kTCLU8AAo9wq.jpg
560,georgesseurat,913450327353040898,0,1,Georges Seurat @artistseurat #seurat #georgesseurat https://t.co/egWKTWYmhW,https://pbs.twimg.com/media/DK06OfaXkAAlHU3.jpg
561,georgesseurat,913439282685206529,7,0,RT @artistseurat: Low Tide at Grandcamp #georgesseurat #pointillism https://t.co/qaNFOgXqiU,https://pbs.twimg.com/media/DK0vLTxW0AUblL8.jpg
562,georgesseurat,913438172763312129,7,12,Low Tide at Grandcamp #georgesseurat #pointillism https://t.co/qaNFOgXqiU,https://pbs.twimg.com/media/DK0vLTxW0AUblL8.jpg
563,georgesseurat,913437713117990912,3,0,RT @guggenheimbot: Peasant Woman Seated in the Grass by Georges Seurat https://t.co/QY7Kk3Zsdv #georgesseurat #guggenheim https://t.co/1j7G…,
564,georgesseurat,913435165510307842,10,0,"RT @_LouisQc: #GeorgesSeurat "" Baigneurs à Asnières "" 1883 https://t.co/1sd6p25W6J",https://pbs.twimg.com/media/DK0kTCLU8AAo9wq.jpg
565,georgesseurat,913426539982835713,10,0,"RT @_LouisQc: #GeorgesSeurat "" Baigneurs à Asnières "" 1883 https://t.co/1sd6p25W6J",https://pbs.twimg.com/media/DK0kTCLU8AAo9wq.jpg
566,georgesseurat,913426226601226240,10,28,"#GeorgesSeurat "" Baigneurs à Asnières "" 1883 https://t.co/1sd6p25W6J",https://pbs.twimg.com/media/DK0kTCLU8AAo9wq.jpg
567,georgesseurat,913294848245030912,2,0,"RT @artistseurat: Landscape with ""sinners"" Puvis de Chava #seurat #georgesseurat https://t.co/sKLY5XkvRB",https://pbs.twimg.com/media/DKyVsa0W0AAmQHC.jpg
568,georgesseurat,913269417198460928,2,8,"Landscape with ""sinners"" Puvis de Chava #seurat #georgesseurat https://t.co/sKLY5XkvRB",https://pbs.twimg.com/media/DKyVsa0W0AAmQHC.jpg
569,georgesseurat,913185360833679360,2,0,RT @artistseurat: Study for The Chahut #fineart #georgesseurat https://t.co/5yH9ndkAoZ,https://pbs.twimg.com/media/DKwxtZyXUAgcT0e.jpg
570,georgesseurat,913181735696912386,1,0,Circus Sideshow (Parade de cirque) by Georges Seurat https://t.co/Rs2vlO3aFm #metmuseum #georgesseurat https://t.co/CPr2I1Z2Pm,https://pbs.twimg.com/media/DKxF8s6W0AASli7.jpg
571,georgesseurat,913159482343030784,2,3,Study for The Chahut #fineart #georgesseurat https://t.co/5yH9ndkAoZ,https://pbs.twimg.com/media/DKwxtZyXUAgcT0e.jpg
572,georgesseurat,913124349472673792,0,0,Retweeted Georges Seurat (@artistseurat):  Artist at work #georgesseurat #postimpressionism https://t.co/JfdIeT5dmG https://t.co/kPDl6pldfE,https://pbs.twimg.com/media/DKv9nUzUIAAH4yB.jpg
573,georgesseurat,913124309425643520,2,0,RT @artistseurat: Artist at work #georgesseurat #postimpressionism https://t.co/0ZmvJiCrgI,https://pbs.twimg.com/media/DKv9nUzUIAAH4yB.jpg
574,georgesseurat,913105786062217219,0,1,Peasant with Hoe by Georges Seurat https://t.co/oOGb7v07YQ #georgesseurat #guggenheim https://t.co/nBF1wtzI8r,https://pbs.twimg.com/media/DKwA34IXoAAEU7s.jpg
575,georgesseurat,913102203132325888,2,5,Artist at work #georgesseurat #postimpressionism https://t.co/0ZmvJiCrgI,https://pbs.twimg.com/media/DKv9nUzUIAAH4yB.jpg
576,georgesseurat,913003696220512256,6,0,"RT @_LouisQc: #GeorgesSeurat "" Étude pour «Un Dimanche après-midi sur lîle de La Grande Jatte» "" https://t.co/Rh2JutVbyk",https://pbs.twimg.com/media/DIz2zrRXUAEoGTN.jpg
577,georgesseurat,913001125233647617,5,0,RT @artistseurat: The Circus #seurat #georgesseurat https://t.co/DQruQ3M2xc,https://pbs.twimg.com/media/DKuhgCmW0AEZrlE.jpg
578,georgesseurat,913000923596836866,5,10,The Circus #seurat #georgesseurat https://t.co/DQruQ3M2xc,https://pbs.twimg.com/media/DKuhgCmW0AEZrlE.jpg
579,georgesseurat,912991438270550016,2,0,RT @artistseurat: The Mower #georgesseurat #fineart https://t.co/Kis3mQxKE7,https://pbs.twimg.com/media/DKrwpBoXoAAfL2a.jpg
580,georgesseurat,912806667343065088,2,0,RT @artistseurat: The Mower #georgesseurat #fineart https://t.co/Kis3mQxKE7,https://pbs.twimg.com/media/DKrwpBoXoAAfL2a.jpg
581,georgesseurat,912806464376442880,2,10,The Mower #georgesseurat #fineart https://t.co/Kis3mQxKE7,https://pbs.twimg.com/media/DKrwpBoXoAAfL2a.jpg
582,georgesseurat,912725145877467136,1,2,Angelica at the rock (After ingres) #fineart #georgesseurat https://t.co/PnZjmFvwht,https://pbs.twimg.com/media/DKqmrqOW4AAT1MH.jpg
583,georgesseurat,912694389520125952,2,0,RT @artistseurat: On the road #georgesseurat #arthistory https://t.co/6BnJuuNKPJ,https://pbs.twimg.com/media/DKmVpR2XkAIXnqs.jpg
584,georgesseurat,912615885273169920,4,0,RT @artistseurat: The English Channel at Grandcamp #georgesseurat #fineart https://t.co/vIjtN7ntLt,https://pbs.twimg.com/media/DKoRPurXkAE42va.jpg
585,georgesseurat,912592900990685184,3,0,RT @artistseurat: The Stone Breaker #georgesseurat #arthistory https://t.co/1a4PZjlWCe,https://pbs.twimg.com/media/DKoqiXjXkAAAu3b.jpg
586,georgesseurat,912590288341819392,3,0,RT @artistseurat: The Stone Breaker #georgesseurat #arthistory https://t.co/1a4PZjlWCe,https://pbs.twimg.com/media/DKoqiXjXkAAAu3b.jpg
