id,twi_acc,twi_id,retwi,fav,desc,url
2197,MenschOhneMusil,913300840533897221,26,50,"Studio Window open over the Port of Saint Tropez, Charles #Camoin,  1958. https://t.co/EJmKQbMpuS",https://pbs.twimg.com/media/DKyx_C-W4AAyChm.jpg
2198,MenschOhneMusil,913292550152376320,33,116,Ikenaga Yasunari. https://t.co/JfGNcDfudc,https://pbs.twimg.com/media/DKyqsenW4AAbUp-.jpg
2199,MenschOhneMusil,913287587334418437,52,92,The Japanese Bridge - Claude #Monet. https://t.co/HjtsXNn2Ry,https://pbs.twimg.com/media/DKymIYpX0AEUEsj.jpg
2200,MenschOhneMusil,913279666819084288,47,119,"Luigi Russolo , 1885-1947,  "" Landscape at the First Rays of Sun "", 1940. https://t.co/HlJpqscddN",https://pbs.twimg.com/media/DKye7EdWkAAdoiH.jpg
2201,MenschOhneMusil,913173571811278848,7,0,"RT @Zenon8703: @GPeruz Bonsoir caraGiupina🌼 Je te remercie beaucoup de tes RT et petits coeurs qui me font très plaisir, vraiment😘 Belle et…",
2202,MenschOhneMusil,913164418195886080,96,215,"Night House, Lois Dodd,1975. https://t.co/E8oNwptrRE",https://pbs.twimg.com/media/DKw2LpyW0AAq1dw.jpg
2203,MenschOhneMusil,913151284135579654,21,42,"From ""The Slice of Being"".https://t.co/TVnkPf1TTu https://t.co/EEjJogBCS0",https://pbs.twimg.com/media/DKwqDR_WkAAoFqV.jpg
2204,MenschOhneMusil,913148396550148096,35,68,House on Pamet River - Edward #Hopper. https://t.co/8mscqIVHos,https://pbs.twimg.com/media/DKwnmB3XkAEqD1V.jpg
2205,MenschOhneMusil,913147158370639872,50,0,"RT @fraveris: Marc Chagall. ""Lovers in the sky of Nice"" 1964 https://t.co/FDetuiR4ek",https://pbs.twimg.com/media/DKwSDALX0AAVIgb.jpg
2206,MenschOhneMusil,913146629649305607,21,56,"Gordon Parks - The Invisible Man, 1952. https://t.co/gl4En5eIw5",https://pbs.twimg.com/media/DKwmAJtWAAAFe0k.jpg
2207,MenschOhneMusil,913143411003285504,46,106,Bill Mudron. https://t.co/JRExULx5o9,https://pbs.twimg.com/media/DKwjEe0XoAQjRjq.jpg
2208,MenschOhneMusil,913141763791081472,17,49,Franz Marc. https://t.co/XXkqh17zw2,https://pbs.twimg.com/media/DKwhlHDX0AERsK8.jpg
2209,MenschOhneMusil,913119841481043969,14,32,"Le Sombre Malembo, Dieu du carrefour 1943,Wifredo Lam. https://t.co/WG7aPMU0Iu",https://pbs.twimg.com/media/DKwNhWkWsAAs02F.jpg
2210,MenschOhneMusil,913117143839002624,17,25,"Amedeo #Modigliani - The Beautiful Grocer, 1918. https://t.co/1V45vR8gQd",https://pbs.twimg.com/media/DKwLKs8W4AA63KM.jpg
2211,MenschOhneMusil,913114335114940417,19,65,"Adrien #Brody, Peter Lindbergh. https://t.co/k5RFwHdLzx",https://pbs.twimg.com/media/DKwIm2rWAAIee2t.jpg
2212,MenschOhneMusil,913113258546143235,34,93,Terrell Powell  “Black Birds”. https://t.co/tcJA71NXpU,https://pbs.twimg.com/media/DKwHpRxXUAAG7JM.jpg
2213,MenschOhneMusil,913109731664912385,44,0,"RT @aleph54: ""From a certain point onward there is no longer any turning back. That is the point that must be reached.”   Kafka Orson Welle…",
2214,MenschOhneMusil,913107840629436417,24,41,"Six Selenides, 1966,  Félix #Labisse. https://t.co/VTTzAC3wia",https://pbs.twimg.com/media/DKwCjnuXoAgC3o5.jpg
2215,MenschOhneMusil,913105701362372608,14,43,"Isaac Levitan ( 1860-1900 ) - Autumn landscape with hunter, 1880. https://t.co/5wEwabZ98Y",https://pbs.twimg.com/media/DKwAtsYW4AAxEdX.jpg
2216,MenschOhneMusil,913103737446703105,21,0,RT @Papryka5: @mariaireneali @Hakflak @BrindusaB1 @yebosfaye @GaiaGaudenzi @matibo11 @ghegola @FedericaAnto2 @Lunablucobalto @PasqualeTotar…,
2217,MenschOhneMusil,913103271220441088,14,47,Véronique Dorey. https://t.co/PUoFHahUKp,https://pbs.twimg.com/media/DKv-kPoXkAEjZ04.jpg
2218,MenschOhneMusil,913100980526469121,55,129,"Tammuz, 1962,  Mordecai Ardon. https://t.co/nga8I8WZk3",https://pbs.twimg.com/media/DKv8c4MWsAAazKR.jpg
2219,MenschOhneMusil,913094784742457345,48,100,"The Derelict House , Laurence Stephen Lowry, R.A. https://t.co/r7S3yTP88x",https://pbs.twimg.com/media/DKv21vLXUAESys_.jpg
2220,MenschOhneMusil,913092602962022401,22,42,"The Nostalgia of the Poet, Giorgio #deChirico . https://t.co/ddKidRhtyB",https://pbs.twimg.com/media/DKv0ydrXoAAifW0.jpg
2221,MenschOhneMusil,913089400761978880,28,95,"Maxim Kantor -  Atlantis   (oil on canvas, 2012). https://t.co/zKAXLFQ80b",https://pbs.twimg.com/media/DKvxrkUX0AIRErF.jpg
2222,MenschOhneMusil,912936604137852928,79,159,"Shiro Kasamatsu, Pine in Rain, 1938. https://t.co/hYe2UKEddL",https://pbs.twimg.com/media/DKtm-9kW0AAiLKt.jpg
2223,MenschOhneMusil,912933761872011264,46,78,"Marc #Chagall - The Virgin of the aides, 1942. https://t.co/J0J7ZGm9Rf",https://pbs.twimg.com/media/DKtkY5gWsAAx6KU.jpg
2224,MenschOhneMusil,912933414583570432,28,63,"Robert Daughters, Fall Path. https://t.co/0VH3SMCqSQ",https://pbs.twimg.com/media/DKtkFT4X0AASpZf.jpg
2225,MenschOhneMusil,912932979755896834,52,124,"Flatiron Building ,Clare Caulfield. https://t.co/nKDxyMLdEY",https://pbs.twimg.com/media/DKtjrXDXcAACGuh.jpg
2226,MenschOhneMusil,912768842258055169,21,49,"Frans #Masereel,  (1889 - 1972),  Falling Man (Un homme qui tombe), 1964. https://t.co/LkOebn4UO6",https://pbs.twimg.com/media/DKrOVl0X0AAfwC7.jpg
2227,MenschOhneMusil,912764734067404800,19,51,Gustave #Cariot (1872 - 1950) - Jardin Fleuri. 1908. https://t.co/4Agfq7kNWj,https://pbs.twimg.com/media/DKrKdjEW4Awliup.jpg
2228,MenschOhneMusil,912759610280431616,78,208,"Jiwoon Pak - Fade to Grey, 2015. https://t.co/FX6UTVoF6w",https://pbs.twimg.com/media/DKrF_sFWkAAeLDY.jpg
2229,MenschOhneMusil,912751159017971712,25,52,"Pablo #Picasso - The Catalan Sculptor Manolo, 1904. https://t.co/8D38DHH49a",https://pbs.twimg.com/media/DKq-UGdWsAAmqK-.jpg
2230,MenschOhneMusil,912745286702915584,35,71,Vladimir Zimakov. https://t.co/3hkTPnAlEm,https://pbs.twimg.com/media/DKq4-6VXoAAcJ1a.jpg
2231,MenschOhneMusil,912739733826043904,21,40,Sue Benner. https://t.co/ux8CYKZs1b,https://pbs.twimg.com/media/DKqz4oyW0AUW8g5.jpg
2232,MenschOhneMusil,912738639079247873,33,62,"Kayama Matazo（加山又造 Japanese, 1927-2004, Winter. https://t.co/LBRZ495SEv",https://pbs.twimg.com/media/DKqy70BWkAAQUg0.jpg
2233,MenschOhneMusil,912736244983062528,31,0,"RT @MenschOhneMusil: Paul Klee - Stadtburg KR. (Town Castle KR.), 1932. https://t.co/CjttD2Nk4F",https://pbs.twimg.com/media/CvYow6eXEAAVWnQ.jpg
2234,MenschOhneMusil,912733718195965953,13,34,"Blackfriars Bridge London,1906,André #Derain. https://t.co/a26fvNwYCU",https://pbs.twimg.com/media/DKquYRBX0AAvoeU.jpg
2235,MenschOhneMusil,912728839230509056,9,34,"Jean-Louis #Trintignant dans  ""Hamlet"" (Théâtre des Champs-Elysées, 28 Janvier 1960). https://t.co/x39NdJXaaW",https://pbs.twimg.com/media/DKqprDbW4AARAvx.jpg
2236,MenschOhneMusil,912720365599805441,32,0,RT @Gislebert: Lorenzo Mattotti https://t.co/oFjn8zBqP0,https://pbs.twimg.com/media/DKqa0cGXcAA2TK5.jpg
2237,MenschOhneMusil,912715394875559936,40,75,"Umberto #Boccioni, Le Forze di una Strada. https://t.co/MwmQlGuiE6",https://pbs.twimg.com/media/DKqdyAzWsAAmwEp.jpg
2238,MenschOhneMusil,912714908382449664,0,0,"@GeedonBruce Ah yes,the picture gallery in Berlin with a Cranach. Thank you!",
2239,MenschOhneMusil,912684054666973185,54,84,"Dunes Woodland Trail - Frank V. Dudley,1939. https://t.co/S04R79qTM8",https://pbs.twimg.com/media/DKqBQe-W0AAnVGD.jpg
2240,MenschOhneMusil,912680090584088577,49,130,"Hishida Shunso, (1874 -1911). https://t.co/bg3l82AIa1",https://pbs.twimg.com/media/DKp9sDtXcAA5eDV.jpg
2241,MenschOhneMusil,912675939485700097,24,59,"The Schoolroom, Vanessa Bell ,1879-1961. https://t.co/FI3eKjNDkV",https://pbs.twimg.com/media/DKp53mHWkAAzXhL.jpg
2242,MenschOhneMusil,912671157064802304,39,105,"Karin #Jurik, 2016. https://t.co/vLNYcZbYu0",https://pbs.twimg.com/media/DKp1jmrWkAAEY6-.jpg
2243,MenschOhneMusil,912661760187994112,20,0,RT @RobertBohan: Love   #artwork #painting https://t.co/rPXArvVulK,https://pbs.twimg.com/media/DKgzJi_W4AE0w_Q.jpg
2244,MenschOhneMusil,912661542713413632,27,56,"John Everett Millais, Autumn Leaves. https://t.co/9jsCNyKZU0",https://pbs.twimg.com/media/DKpsz5XXoAAl_SU.jpg
2245,MenschOhneMusil,912652904707891201,15,34,"""Cabeza de Campesino catalán 3"",  Joan #Miro. https://t.co/8GeRJLGmN5",https://pbs.twimg.com/media/DKpk6DTXoAEr61P.jpg
2246,MenschOhneMusil,912649827292516352,16,39,Paseo en las Ramblas (Barcelona). Guillermo Martí Ceballos. https://t.co/Sccdn3wBqp,https://pbs.twimg.com/media/DKpiJ3eXcAAmXCp.jpg
2247,MenschOhneMusil,912647933572591616,13,0,"RT @lnatal: Pablo Picasso, ""Portrait of Nusch Éluard"", May 1941 https://t.co/5u4P7DrhkH",https://pbs.twimg.com/media/DFSn01xWsAE8f2j.jpg
2248,MenschOhneMusil,912645588969238528,33,81,"Sheikh Lotfollah Mosque, Esfahan, #Iran, Frans Lanting. https://t.co/ozl4Ew1oUK",https://pbs.twimg.com/media/DKpeQvVX0AURNvE.jpg
2249,MenschOhneMusil,912643926036803584,42,70,Red Roofs     Alexei Jawlensky - circa 1907. https://t.co/lRNBaw6Wt5,https://pbs.twimg.com/media/DKpcvCAXoAAAbSl.jpg
2250,MenschOhneMusil,912633330222366720,89,180,"Evgeny Capital (Russian, 1870-1929) - Autumn, 1905. https://t.co/veV2Gu8s27",https://pbs.twimg.com/media/DKpTJXAXkAUrzNM.jpg
2251,MenschOhneMusil,912629654049165312,47,106,Bodil Jane. https://t.co/tipPzXOb3D,https://pbs.twimg.com/media/DKpPz3lXoAIyQSg.jpg
2252,MenschOhneMusil,912437703706279936,9,42,Alpha et Omega (1935) - Francis #Picabia. https://t.co/CbyWYszQHf,https://pbs.twimg.com/media/DKmhOgNXkAIH_fi.jpg
2253,MenschOhneMusil,912428795902164993,38,83,"Benton Spruance (1904-1967)  Prelude to Rest, 1935. https://t.co/d56ByVDXfA",https://pbs.twimg.com/media/DKmZHH1XkAU_dWo.jpg
2254,MenschOhneMusil,912420871725297664,38,70,Jesper Christiansen -  Should we leave the light burning. https://t.co/sjHX5IzQVL,https://pbs.twimg.com/media/DKmR5SRXoAAXncU.jpg
2255,MenschOhneMusil,912416965834215426,50,118,"Jardin damour, Remedios Varo. https://t.co/7OVjObnaSr",https://pbs.twimg.com/media/DKmOW3nWkAESC2W.jpg
2256,MenschOhneMusil,912413110555770881,35,67,Toshiyuki Enoki. https://t.co/xDias75SZG,https://pbs.twimg.com/media/DKmK0jTWAAAFXK2.jpg
2257,MenschOhneMusil,912401469973958656,11,27,""" Seated Woman "",Johannes Greenberg (1887-1951). https://t.co/R8MP9ut5ou",https://pbs.twimg.com/media/DKmAPDbW4AYewE8.jpg
2258,MenschOhneMusil,912396467675025414,47,92,"Moonlight, Alphonse #Mucha. https://t.co/qLyJXdvxp5",https://pbs.twimg.com/media/DKl7uPiXkAAtqvd.jpg
2259,MenschOhneMusil,912394543970078720,43,0,RT @lana_liss: @Sylpete @cc_chicco @walentgrig @daniel_2509 @mE6S9FUXDkP4Ov7 @monicasloves @raoufezat1 @mujahidgrw @CreativeTanja @cko_mx @…,
2260,MenschOhneMusil,912387803585097729,70,152,"Laila Shawa, Hands of Fatima, 1989. https://t.co/XDh3u3BtpE",https://pbs.twimg.com/media/DKlz1wAWsAAltVc.jpg
2261,MenschOhneMusil,912385139858063360,32,95,"#GraceKelly in  #Hitchcocks´s ""Rear Window ""(1954). https://t.co/oGAze0ZugU",https://pbs.twimg.com/tweet_video_thumb/DKlxFuIXUAAI049.jpg
2262,MenschOhneMusil,912375304542457861,49,105,Cheryl Tarrant  Autumn´s Burn. https://t.co/JapE7Aibv8,https://pbs.twimg.com/media/DKloeY7X0AEU9M-.jpg
2263,MenschOhneMusil,912345546953826306,30,86,Edward Okún.(1872-1945). Musica Sacra.1915. https://t.co/twBgXfnht4,https://pbs.twimg.com/media/DKlNUz4XoAEgiTU.jpg
2264,MenschOhneMusil,912342476907741185,39,0,"RT @tarukaarina: Elizabeth Taylor by Pete Turner, 1962. https://t.co/GvZQla9Ftw",https://pbs.twimg.com/media/DKZhSNZWkAE1SRT.jpg
2265,MenschOhneMusil,912337361471725568,38,116,Maciej #Świeszewski -  Metaphysics    (2015). https://t.co/W5lzbdFYJF,https://pbs.twimg.com/media/DKlF6thW4AA-TQo.jpg
2266,MenschOhneMusil,912336752790163457,51,0,RT @angelicadisogno: @sergey_silkin @overlooki @emanuelaneri14 @RitaCobix @PatriziaRametta @artmajcar @pieroBENEDETTO @AlessandraCicc6 @Pap…,
2267,MenschOhneMusil,912296100836585472,43,86,"Gloucester, Fish Drying Yard - Richard Hayley Lever. https://t.co/8HseQ3hRXH",https://pbs.twimg.com/media/DKkgSlOXoAAyqg-.jpg
2268,MenschOhneMusil,912283633117024256,86,206,"Casa Batlló in #Barcelona, Cataluña. https://t.co/gYzaCr2KbG",https://pbs.twimg.com/media/DKkVGIzX0AANADA.jpg
2269,MenschOhneMusil,912272074680434689,28,46,"Still Life with Autumn Flowers (Herbstblumen Stilleben) 1925, Paul #Klee. https://t.co/D5QFay9HiC",https://pbs.twimg.com/media/DKkKjKXX0AExEiP.jpg
2270,MenschOhneMusil,912268091542970368,20,63,"Jean-François #Millet - Le moissonneur (The reaper), 1866-67. https://t.co/VQHGyA5w0W",https://pbs.twimg.com/media/DKkG9TKX0AIRnW5.jpg
2271,MenschOhneMusil,912266866453876736,24,56,"Paul #Cézanne - Small Houses in Pontoise, c. 1873-74. https://t.co/eyTWyclLG1",https://pbs.twimg.com/media/DKkF2heXkAA-yz2.jpg
2272,MenschOhneMusil,912258965911801856,29,75,"IMAO KEINEN, Sunflower and Bunting [1891]. https://t.co/WsN51a4hr7",https://pbs.twimg.com/media/DKj-nFGWkAEPZu7.jpg
2273,MenschOhneMusil,912254992278589440,6,33,ACHILLE FUNI. https://t.co/lcXtIVUnXT,https://pbs.twimg.com/media/DKj7A1jW0AA2t8u.jpg
2274,naturegallery7,913484824844935168,15,36,Adorable https://t.co/gXJmlTKYKb,https://pbs.twimg.com/media/DK1ZhNiWAAI9EPG.jpg
2275,naturegallery7,913330820605149184,9,23,"Fairy Pools, Isle of Skye, Scotland https://t.co/8zUdwC4TX7",https://pbs.twimg.com/media/DKzNh5zWkAAA0M0.jpg
2276,naturegallery7,912959961273131008,12,32,"Folegandros, Greece https://t.co/SYJ2R0PNoj",https://pbs.twimg.com/media/DKt8O-aW4AEv_4D.jpg
2277,naturegallery7,912750137239375872,20,0,RT @OurEarthGrace: 🔥First 25 Buyers will get 50% off 🔥&amp; FREE shipping Worldwide 💯 Get Yours Now : 👉 https://t.co/6uG2RBFLlI 👈 Tag Someone w…,
2278,naturegallery7,912683324564525064,11,29,Cave on a beach in Greece. https://t.co/OpWblvcPmd,https://pbs.twimg.com/media/DKqAZM0WkAECQlK.jpg
2279,naturegallery7,912677233931833344,0,14,Milau bridge in France https://t.co/0fnGxCfpIB,https://pbs.twimg.com/media/DKp7GLFXoAAJpkF.jpg
2280,naturegallery7,912658124196270081,2,14,"Natural Bridge, Ardèche, France https://t.co/Ly8OFpteCU",https://pbs.twimg.com/media/DKpptsZXoAAmJ76.jpg
2281,naturegallery7,912609073316671488,8,31,"Switzerland, please rate this pic from 1 to 10! https://t.co/TVlmXWzQEx",https://pbs.twimg.com/media/DKo9GKyXoAAFtli.jpg
2282,naturegallery7,912596294597791744,5,15,Iguazu Falls - Brazil https://t.co/Tdn1rVhBqH,https://pbs.twimg.com/media/DKoxeepXcAADcpD.jpg
2283,naturegallery7,912298783895166978,7,28,A 700 year old home in Iran https://t.co/WNJqEYXSsP,https://pbs.twimg.com/media/DKki5efXUAc7_zt.jpg
2284,naturegallery7,912287273110163456,15,35,"Chateau de Chambord, France https://t.co/iep5B2MYLC",https://pbs.twimg.com/media/DKkYbSZWsAAV9Q8.jpg
2285,naturegallery7,912229254896738304,21,44,"Inside View Of Bamboo Forrest Kyoto, Japan https://t.co/fL2o1V8sIC",https://pbs.twimg.com/media/DKjjqdXXkAARORr.jpg
2286,naturegallery7,911977559713251328,3,15,Melia cozumel golf all inclusive https://t.co/42xJTgVHL9,https://pbs.twimg.com/media/DKf-uyOXUAICbvj.jpg
2287,naturegallery7,911943711189237760,6,34,"Eltz Castle, Germany https://t.co/Zl9rmGSjgA",https://pbs.twimg.com/media/DKff9IgXoAArd_y.jpg
2288,naturegallery7,911933595442405377,7,32,"Northern Lights, Norway https://t.co/SdRGRGprYF",https://pbs.twimg.com/media/DKfWwboW4AASy_8.jpg
2289,naturegallery7,911931565017624576,6,25,"Brusio, Switzerland https://t.co/L4c6qCgQ6J",https://pbs.twimg.com/media/DKfU4SsWsAEoXtf.jpg
2290,naturegallery7,911917475524202497,5,32,Its adorable ! https://t.co/Tun3Un6C0c,https://pbs.twimg.com/media/DKfIEXvWAAAYsdl.jpg
2291,naturegallery7,911886648740339712,2,14,One of the best pic i ever have seen! https://t.co/c6ayxLDSIM,https://pbs.twimg.com/media/DKesB2bX0AYV1-Y.jpg
2292,naturegallery7,911870663618637824,4,17,Wow... https://t.co/yZT9TJnNLl,https://pbs.twimg.com/media/DKedc3IWkAAjJZO.jpg
2293,naturegallery7,911597839184273408,11,27,"Madrid, Spain https://t.co/tGMkaeBuBg",https://pbs.twimg.com/media/DKalXABWsAEKbA9.jpg
2294,naturegallery7,911581301534314497,4,20,"Yuntaishan Global Geopark, Henan, China https://t.co/8NRhvOvmCC",https://pbs.twimg.com/media/DKaWVrDXoAACiIC.jpg
2295,naturegallery7,911574995041705986,5,16,"Frozen waterfall~Colorado, USA https://t.co/BXBQr6og8J",https://pbs.twimg.com/media/DKaQnRYWAAA68zI.jpg
2296,naturegallery7,911564388993298432,26,51,The Moon and the Sun kissing the sea in an incredible eclipse!. https://t.co/11v0PjYdN8,https://pbs.twimg.com/media/DKaG8uiWkAA0LDL.jpg
2297,naturegallery7,911561059059806208,14,34,"The Ocean Is A Beautiful, Frightening Place. https://t.co/jc1RXiwqvq",https://pbs.twimg.com/media/DKaD40lW4AEOSSx.jpg
2298,naturegallery7,911509789473112064,2,14,"Waterfall Island, Alto Parana, Paraguay https://t.co/HBosMUXUr1",https://pbs.twimg.com/media/DKZVS9YW4AA33-5.jpg
2299,naturegallery7,911183822896721920,2,31,"Positano, Italy https://t.co/dugJFpevG6",https://pbs.twimg.com/media/DKUs2C-WAAAukXc.jpg
2300,naturegallery7,911178154093563904,5,18,Trakai Island Castle in Lithuania https://t.co/hPRa25KOlz,https://pbs.twimg.com/media/DKUnsHNWsAIoF2V.jpg
2301,naturegallery7,911173454690430976,9,18,"Dolomites, Trentino-Alto Adige, Italy https://t.co/lZr0IY4z7g",https://pbs.twimg.com/media/DKUjZ_YWAAEZL3S.jpg
2302,naturegallery7,911125529742528512,20,48,Magdeburg Water Bridge https://t.co/SHjY04Uw9m,https://pbs.twimg.com/media/DKT31OWWkAAKfbz.jpg
2303,naturegallery7,910932594618925061,9,43,https://t.co/2TkWoEIIA3,https://pbs.twimg.com/media/DKRIU0GWkAEKTU3.jpg
2304,naturegallery7,910916087293906944,10,39,https://t.co/wHHmq2jfnf,https://pbs.twimg.com/media/DKQ5VmGXcAApGI6.jpg
2305,naturegallery7,910870641754169344,8,33,Reelfoot Lake https://t.co/0fBPblj6lN,https://pbs.twimg.com/media/DKQP-1yW4AIkIeP.jpg
2306,naturegallery7,910860115665985536,6,21,Snowy Owl https://t.co/bO8fQIjxYl,https://pbs.twimg.com/media/DKQGbDZWAAARCmD.jpg
2307,naturegallery7,910850496587583488,5,27,https://t.co/dq5wS5BOyy,https://pbs.twimg.com/media/DKP9rJoWAAA98Lz.jpg
2308,naturegallery7,910848839011139584,1,15,Mandarin - Aix galericulata https://t.co/jnibmZUex0,https://pbs.twimg.com/media/DKP8KqCW0AAVBZx.jpg
2309,naturegallery7,910810155918426112,5,18,Valentine Dove https://t.co/PXN20CaYVk,https://pbs.twimg.com/media/DKPY_bEXcAEEi5v.jpg
2310,naturegallery7,910411671432200192,5,24,Amazing view https://t.co/BghFfnxcdS,https://pbs.twimg.com/media/DKJukXYW0AAPsva.jpg
2311,naturegallery7,910410091639316480,4,18,Blue Orchid https://t.co/KHe2zd5OZ9,https://pbs.twimg.com/media/DKJtIIXXoAAwK8e.jpg
2312,naturegallery7,910409105600335873,2,11,Irresistible light https://t.co/r4bwUwqoMb,https://pbs.twimg.com/media/DKJsOgKX0AAqCtw.jpg
2313,naturegallery7,910408027009949696,5,11,The Milk of the Galaxy https://t.co/UyF8axkEBm,https://pbs.twimg.com/media/DKJrQvCWAAA4y9N.jpg
2314,naturegallery7,910405047246315521,2,19,Snowdon Wales https://t.co/JVCgWaSnj8,https://pbs.twimg.com/media/DKJojhWXUAAieCc.jpg
2315,naturegallery7,910189070613131265,14,35,Amazing Sunrise https://t.co/mRIvA0UJNg,https://pbs.twimg.com/media/DKGkDazWkAANO2M.jpg
2316,naturegallery7,910151850707623936,5,13,Amazing Stone https://t.co/cSt5zBMAxQ,https://pbs.twimg.com/media/DKGCRERWsAAYeEQ.jpg
2317,naturegallery7,910136287272849408,21,50,Amazing shot! https://t.co/dyYBE2ZQiV,https://pbs.twimg.com/media/DKF0FhmWAAAlwGU.jpg
2318,naturegallery7,910058807589576705,5,15,Still Singing https://t.co/SLxzIr01Wl,https://pbs.twimg.com/media/DKEtpdjWsAA_Egw.jpg
2319,naturegallery7,909769274796990464,12,43,Moonlight Stork https://t.co/9QHaHdo3LU,https://pbs.twimg.com/media/DKAmRy7XcAIQbJ0.jpg
2320,naturegallery7,908709914956238852,13,44,"Tokyo, Japan Rank Fourth In Most Beautiful Capitals Of World 2016. https://t.co/Gcr6xDw3bb",https://pbs.twimg.com/media/DJxi0itXkAA4E4J.jpg
2321,naturegallery7,908587740190707712,12,33,"Monkey orchids (Orchis simia). The species range is Europe, the Mediterranean, Russia, Asia Minor and Iran! https://t.co/8LVOWcBWwP",https://pbs.twimg.com/media/DJvzt57W0AADlie.jpg
2322,naturegallery7,908383863487057921,10,43,"Emerald Lake, Yoho National Park https://t.co/Zgwoy6xin3",https://pbs.twimg.com/media/DJs6SxAXgAA3JQx.jpg
2323,naturegallery7,908297225922596864,10,30,"Latsch, Switzerland https://t.co/tsZ7SJA2U5",https://pbs.twimg.com/media/DJrrgMbW4AE0CQ8.jpg
2324,naturegallery7,908273738520711168,17,38,Carpet of Flowers 🍁 https://t.co/cmyvRcl8Oj,https://pbs.twimg.com/media/DJrWBVzXoAAiecH.jpg
2325,naturegallery7,908226571286315008,20,46,The Great Wall of China https://t.co/g1t9BCTXqW,https://pbs.twimg.com/media/DJqrO9DW4AEwffS.jpg
2326,naturegallery7,908014349683511298,13,36,"Milan, Italy https://t.co/VcVrqhonfY",https://pbs.twimg.com/media/DJnqN6XXgAI05Ni.jpg
2327,naturegallery7,907980341650083840,17,40,"Wow its Paris, France https://t.co/yc031FQVJk",https://pbs.twimg.com/media/DJnLQ5VX0AA_Z0d.jpg
2328,naturegallery7,907944778653978624,7,29,And I think to myself What A Wonderful World!.... https://t.co/Vjm8rzdpOS,https://pbs.twimg.com/media/DJmq9KTXUAAEV6t.jpg
2329,naturegallery7,907858709484900355,8,25,Bora Bora picnic (French Polynesia) https://t.co/GeVeHOyhAC,https://pbs.twimg.com/media/DJlcqz7XoAEXH24.jpg
2330,naturegallery7,907648737086001153,18,71,"What a view to the Fälensee Lake, Switzerland! Photo by Silvan https://t.co/A1eqP2Iwpt",https://pbs.twimg.com/media/DJidsIUXoAEnOFq.jpg
2331,naturegallery7,907610023282593793,16,35,Beautiful Maldives https://t.co/zTc2OvTGk9,https://pbs.twimg.com/media/DJh6d8rXkAArohC.jpg
2332,naturegallery7,907581603127468032,16,34,"Wading in the Waters of Grand Canyon National Park, Arizona, USA. https://t.co/eZVLfXY4Cd",https://pbs.twimg.com/media/DJhgof1WAAAlAxf.jpg
2333,naturegallery7,907533809582833664,22,46,"This view in Hallstatt, Austria doesnt look real 😮 https://t.co/Ky1Sl1QopI",https://pbs.twimg.com/media/DJg1K_2WsAAjWZ2.jpg
2334,naturegallery7,907523267782758400,26,42,"Waterfall Island, Alto Parana, Paraguay https://t.co/3oOGkUStqA",https://pbs.twimg.com/media/DJgrl3kX0AA-Zh8.jpg
2335,naturegallery7,907506297221865473,12,27,"Dorado Beach, Puerto Rico😍 https://t.co/SIYAkRhHK3",https://pbs.twimg.com/media/DJgcKFwXcAAOblX.jpg
2336,naturegallery7,907154331165741056,20,65,I give this exotic rose to you! https://t.co/CtvflntLTP,https://pbs.twimg.com/media/DJbcCnwWsAAUniM.jpg
2337,naturegallery7,906869064647225344,20,59,One of the most astonishing pictures I have ever seen. 😍 https://t.co/UNDmYO5zFL,https://pbs.twimg.com/media/DJXYj63XgAE2OJ3.jpg
2338,naturegallery7,906812674507493376,18,44,"""I cant even leave you alone for one second, can I?""  Add yours caption in comments: 😅 https://t.co/dNNAbfFCqV",https://pbs.twimg.com/media/DJWlTuwW4AAvM0u.jpg
2339,naturegallery7,906788959602319360,19,38,The importance of 1 tree. :( Pass this picture on please... https://t.co/kxM82jxM0U,https://pbs.twimg.com/media/DJWPvg7XoAEVbYu.jpg
2340,naturegallery7,906786939612880896,4,14,"OMG, how beautiful is this family photo? :O https://t.co/FSx6EdqadB",https://pbs.twimg.com/media/DJWN56rW4AEb_bj.jpg
2341,naturegallery7,906627904003506177,9,33,Exotic Blue Rose For You 😊😍 https://t.co/wv9iIE5J2P,https://pbs.twimg.com/media/DJT9NwvXgAYF2ph.jpg
2342,naturegallery7,906548995438366722,9,38,Grey Peacock Pheasant. Beautiful or what? 😍 https://t.co/bjQoykjnkx,https://pbs.twimg.com/media/DJS1dW_W0AEGDoJ.jpg
2343,naturegallery7,906453103108554752,23,64,Cutest father son picture Ive ever seen. 😍 https://t.co/jdPrqKPnvs,https://pbs.twimg.com/media/DJReSBVXgAAYj7o.jpg
2344,naturegallery7,906443899656392704,9,28,Suggest a caption 😅 https://t.co/JOmDCSGpn9,https://pbs.twimg.com/media/DJRV6eAWAAAnRuk.jpg
2345,naturegallery7,906188731274719232,26,82,"A sincere, sweet and priceless hug. 😍😇 https://t.co/ZCu4EhQ5vv",https://pbs.twimg.com/media/DJNt0WBWAAIh33N.jpg
2346,naturegallery7,906115737697357824,8,35,"""Looks like I now need a baby otter in my life..."" 😍 https://t.co/uN7Y1V6UIM",https://pbs.twimg.com/media/DJMrbWwW4AAy99Z.jpg
2347,naturegallery7,906086553914658816,7,17,This chicken one of the rarest breeds in the world and were only owned by kings and emperors...A true dinosaur on t… https://t.co/0WCPCJttNK,
